id,dataset_id,name,description,url,teaser,year,steam_id
163,1,Hunt: Showdown,,https://store.steampowered.com/app/594650/Hunt_Showdown/,a006c33f-f475-4584-b6cd-f0c7d175dcce.jpg,2019,594650
164,1,Baba Is You,,https://store.steampowered.com/app/736260/Baba_Is_You/,1675d74f-8378-439d-bf82-1676f2682c71.jpg,2019,736260
165,1,Subnautica,,https://store.steampowered.com/app/264710/Subnautica/,7e7c8f29-ca04-4126-bb6a-f89e619c413a.jpg,2018,264710
166,1,KGB,,https://en.wikipedia.org/wiki/KGB_(video_game),3e896862-38f9-4a57-8f07-1cdb8ad9424d.jpg,1992,
167,1,Assassin's Creed® Syndicate,,https://store.steampowered.com/app/368500/Assassins_Creed_Syndicate/,c6fa3b9b-845c-40ed-aa39-21307e56cba6.jpg,2015,368500
168,1,Kona,,https://store.steampowered.com/app/365160/Kona/,a3f4b119-ccb7-4266-8958-6e13cca7e2cb.jpg,2017,365160
169,1,The Raven - Legacy of a Master Thief,,https://store.steampowered.com/app/233370/The_Raven__Legacy_of_a_Master_Thief/,ae5aa9eb-8c79-4cdf-a001-e017d587921b.jpg,2013,233370
170,1,Heavy Rain,,https://store.steampowered.com/app/960910/Heavy_Rain/,a6ca0118-120b-4f9b-89e2-924767aed86d.jpg,2010,960910
171,1,Police Quest: Open Season,,https://en.wikipedia.org/wiki/Police_Quest:_Open_Season,4c5585cc-8ae8-421a-b75f-b513419f6746.png,1993,
172,1,Batman™: Arkham Knight,,https://store.steampowered.com/app/208650/Batman_Arkham_Knight/,fce2c535-3620-4baa-9a8a-f6d0f3943747.jpg,2015,208650
173,1,Condemned: Criminal Origins,,https://store.steampowered.com/app/4720/Condemned_Criminal_Origins/,0797433f-008f-42fb-a2c0-2f4a9b378ee9.jpg,2005,4720
174,1,Layton Brothers: Mystery Room,,https://en.wikipedia.org/wiki/Layton_Brothers:_Mystery_Room,7a709c9d-640f-4683-9c9a-fe177af0a861.png,2013,
175,1,The Trace,,https://en.wikipedia.org/wiki/The_Trace_(video_game),2bca8fe6-c988-4d1c-825f-5cb385d17c76.jpg,2015,
176,1,Phoenix Wright: Ace Attorney: Trials and Tribulations,,https://en.wikipedia.org/wiki/Phoenix_Wright:_Ace_Attorney_%E2%80%93_Trials_and_Tribulations,ee7e57a5-f797-4e7d-8374-312a0a8d17e3.jpg,2004,
177,1,Agatha Christie - The ABC Murders,,https://store.steampowered.com/app/374900/Agatha_Christie__The_ABC_Murders/,a256b10c-35c0-4468-bcf7-80ba3ac547a1.jpg,2016,374900
178,1,Ace Attorney Investigations: Miles Edgeworth,,https://en.wikipedia.org/wiki/Ace_Attorney_Investigations:_Miles_Edgeworth,7b89571d-3e0e-4b5e-9aaa-553e5bf449da.jpg,2009,
179,1,The Shivah,,https://store.steampowered.com/app/252370/The_Shivah/,6c3a467b-f01c-407b-aff5-58c16128c34c.jpg,2013,252370
180,1,Blackwell Convergence,,https://store.steampowered.com/app/80350/Blackwell_Convergence/,6dcfdff7-7c34-476e-b9be-67588941b5c3.jpg,2012,80350
181,1,Eagle Eye Mysteries,,https://en.wikipedia.org/wiki/Eagle_Eye_Mysteries,852fd8d7-7063-4dec-8995-bb4b27037253.png,1993,
182,1,Splatoon 2,,https://en.wikipedia.org/wiki/Splatoon_2,e7e16715-cbfa-4926-872c-eb7d84f58405.jpg,2017,
183,1,Ori and the Blind Forest,,https://store.steampowered.com/app/261570/Ori_and_the_Blind_Forest/,2d9e30fc-bb97-4c17-b58a-2c885bd79257.jpg,2015,261570
184,1,Sonic Mania,,https://store.steampowered.com/app/584400/Sonic_Mania/,6cf10054-5891-41b3-8239-a8884119fc3e.jpg,2017,584400
185,1,Uncharted: The Lost Legacy,,https://en.wikipedia.org/wiki/Uncharted:_The_Lost_Legacy,630b95e6-272b-4392-8d16-b470ad7e9e9a.jpg,2017,
186,1,Pokémon Red & Blue,,"https://en.wikipedia.org/wiki/Pok%C3%A9mon_Red,_Blue,_and_Yellow",adf1f187-7b97-43c4-a2a6-12453837acbf.png,1999,
187,1,Harvest Moon DS,,https://en.wikipedia.org/wiki/Harvest_Moon_DS,5adc8531-999c-478e-b44f-1024e6e70bdc.png,2005,
188,1,Primordia,,https://store.steampowered.com/app/227000/Primordia/,1c571d5d-ecc2-4a95-b8df-d310541879d8.jpg,2012,227000
189,1,Mosa Lina,,https://store.steampowered.com/app/2477090/Mosa_Lina/,1324857d-0660-4fbc-8301-cc0aefacdec7.jpg,2023,2477090
190,1,Deus Ex: Game of the Year Edition,,https://store.steampowered.com/app/6910/Deus_Ex_Game_of_the_Year_Edition/,91167cf5-c568-491c-9cad-976c54d94825.jpg,2000,6910
191,1,The Legend of Zelda: Tears of the Kingdom,,https://en.wikipedia.org/wiki/The_Legend_of_Zelda:_Tears_of_the_Kingdom,904e878c-f13e-47c0-b276-5c9a7e3a709a.jpg,2023,
192,1,Slay The Spire,,https://store.steampowered.com/app/646570/Slay_the_Spire/,617b1020-40ef-4ac6-8317-fe9fa9240690.jpg,2019,646570
193,1,The Binding of Isaac: Rebirth,,https://store.steampowered.com/app/250900/The_Binding_of_Isaac_Rebirth/,68db55e1-1615-4f22-9526-e5bf513c4f53.jpg,2014,250900
194,1,Cocoon,,https://store.steampowered.com/app/1497440/COCOON/,dd139411-4f96-4032-9049-a4cb88742d5b.jpg,2023,1497440
195,1,Sethian,,https://store.steampowered.com/app/432370/Sethian/,fad76c14-107a-4197-a865-c14886f37cd2.jpg,2016,432370
196,1,Heaven's Vault,,https://store.steampowered.com/app/774201/Heavens_Vault/,b85371e6-76b3-4232-93ae-ae045a61daa1.jpg,2019,774201
197,1,The Beast Within: A Gabriel Knight® Mystery,,https://store.steampowered.com/app/496760/The_Beast_Within_A_Gabriel_Knight_Mystery/,7499d20b-7bb8-4547-972e-2c6c39e3903a.jpg,1995,496760
198,1,RimWorld,,https://store.steampowered.com/app/294100/RimWorld/,cdccf261-f7c9-40eb-bc30-c4cd1e6e5736.jpg,2018,294100
199,1,The Witness,,https://store.steampowered.com/app/210970/The_Witness/,1d911909-d357-455a-b119-64e42e52b4ce.jpg,2016,210970
201,1,Myst,,https://store.steampowered.com/app/1255560/Myst/,88cb8d5e-e3a9-44cc-8bf6-fa750fabc883.jpg,2021,1255560
202,1,Sudoku,,https://sudoku.com,07946cd3-d681-40e5-89d9-96e59c4db45e.jpg,2000,
203,1,Chess (Online),,https://lichess.org,996fd3c8-553d-48dc-bb38-93da0e81d407.jpg,2010,
204,1,Codenames,,https://de.wikipedia.org/wiki/Codenames,a797d16e-1c3f-46bb-8277-b9fe22c2a94c.png,2015,
205,1,WarioWare: Touched!,,https://en.wikipedia.org/wiki/WarioWare:_Touched!,38604d55-ea66-4cdc-9fcb-795c77721f20.PNG,2004,
207,1,Löwenzahn 1,,https://de.wikipedia.org/wiki/L%C3%B6wenzahn_(Fernsehsendung)#Computerspiele,5e885f2e-c091-4af6-8f8f-5d4e6dbd5755.jpg,1997,
208,1,Regenbogenfisch,,https://de.wikipedia.org/wiki/Der_Regenbogenfisch#Spiele_und_Sonstiges,99924e49-c041-4785-9ba0-91d95b9af740.jpg,2000,
209,1,Etrian Odyssey HD,,https://store.steampowered.com/app/1868180/Etrian_Odyssey_HD/,df2e6747-5f8c-474d-8702-92ceaa198ff8.jpg,2023,1868180
210,1,Fallout: New Vegas,,https://store.steampowered.com/agecheck/app/22380/,4be85567-37f4-447c-8300-d8defd7e5037.jpg,2010,22380
211,1,Fallout 4,,https://store.steampowered.com/agecheck/app/377160/,b239e2aa-ffd4-4c74-a3c2-1db655c2fe9b.jpg,2015,377160
212,1,Firewatch,,https://store.steampowered.com/app/383870/Firewatch/,05d81cd2-3360-47dc-9021-aa4d1a313858.jpg,2016,383870
213,1,DayZ,,https://store.steampowered.com/agecheck/app/221100/,a983dc6b-90a7-4e37-ba9c-8396628761eb.jpg,2018,221100
214,1,Path of Exile,,https://store.steampowered.com/app/238960/Path_of_Exile/,52c0c0f3-b675-46d5-a96e-2fca1eaf7dff.jpg,2013,238960
215,1,Arma 3,,https://store.steampowered.com/app/107410/Arma_3/,c0be6b91-1ffa-4d0c-858e-c9e7939ef49e.jpg,2013,107410
216,1,Darkest Dungeon®,,https://store.steampowered.com/app/262060/Darkest_Dungeon/,27747cc2-08ba-4454-9b9a-6d02d3bc2e4f.jpg,2016,262060
217,1,FIFA / EA FC (Career Mode),,https://store.steampowered.com/,eda9f7ac-b43b-4b5c-bf7d-a54d7340f8f2.jpg,2004,
218,1,Vangers,,https://store.steampowered.com/app/264080/Vangers/,ef563494-dc4f-4780-9423-75880ea7003b.jpg,1998,264080
219,1,Undertale,,https://store.steampowered.com/app/391540/Undertale/,88fc8936-9eab-4ee5-b636-30bf707fb54e.jpg,2015,391540
220,1,Into the Breach,,https://store.steampowered.com/app/590380/Into_the_Breach/,c64343c2-a556-44b6-b957-b624071dcc66.jpg,2018,590380
221,1,Super Scribblenauts,,https://store.steampowered.com/app/218680/Scribblenauts_Unlimited/,9c603602-cc4a-403f-9720-1fd06c2d710c.jpg,2010,218680
222,1,The Banner Saga,,https://store.steampowered.com/app/237990/The_Banner_Saga/,9e0f0d2f-15d6-4934-bceb-93ca2e318bdf.jpg,2014,237990
223,1,Don't Starve Together,,https://store.steampowered.com/app/322330/Dont_Starve_Together/,81ba61b7-33be-46d8-b049-e85fbb34c9de.png,2014,322330
224,1,Inside,,https://store.steampowered.com/app/304430/INSIDE/,69d39b40-649f-4bbd-aa61-cdede612cc08.jpg,2016,304430
226,1,Far Cry® 5,,https://store.steampowered.com/app/552520/Far_Cry_5/,301dcb97-4b49-4e79-aa2d-a52ac124463b.jpg,2018,552520
227,1,Far Cry® 4,,https://store.steampowered.com/app/298110/Far_Cry_4/,f17ce452-153d-45f5-9a76-391353ee3027.jpg,2014,298110
228,1,Overcooked,,https://store.steampowered.com/app/448510/Overcooked/,8f002901-1890-48d3-b621-a85be652071a.jpg,2016,448510
229,1,Deathloop,,https://store.steampowered.com/app/1252330/DEATHLOOP/,667e1426-7c61-43ab-8848-ce83021c35a1.jpg,2021,1252330
230,1,Assassin's Creed 2,,https://store.steampowered.com/app/33230/Assassins_Creed_2/,77e4c868-7703-4618-9be8-b230d16eee80.jpg,2010,33230
231,1,S.T.A.L.K.E.R.: Call of Pripyat,,https://store.steampowered.com/app/41700/STALKER_Call_of_Pripyat/,f0ee9cc1-f2a8-44b7-9735-679d48dc2318.jpg,2010,41700
232,1,Assassin’s Creed® Brotherhood,,https://store.steampowered.com/app/48190/Assassins_Creed_Brotherhood/,b74946f6-4c4e-4ba8-bd58-6cb6a51ecff4.jpg,2011,48190
233,1,Anno 2070™,,https://store.steampowered.com/app/48240/Anno_2070/,dd6e7869-6eab-4485-9c08-979a80b7e123.jpg,2011,48240
234,1,Far Cry 3 - Blood Dragon,,https://store.steampowered.com/app/233270/Far_Cry_3__Blood_Dragon/,080a96e0-0d64-4be4-8e45-7738c9634517.jpg,2013,233270
235,1,Tom Clancy’s Splinter Cell Blacklist,,https://store.steampowered.com/app/235600/Tom_Clancys_Splinter_Cell_Blacklist/,9b6a9e46-225b-4162-bfd0-be7d7ec28f71.jpg,2013,235600
236,1,Middle-earth™: Shadow of Mordor™,,https://store.steampowered.com/app/241930/Middleearth_Shadow_of_Mordor/,6426a4d3-8c74-46f1-8e43-7161453202c6.jpg,2014,241930
237,1,Assassin's Creed® Unity,,https://store.steampowered.com/app/289650/Assassins_Creed_Unity/,c718e118-98b1-4300-b7f3-600ff9814003.jpg,2014,289650
238,1,Saints Row: Gat out of Hell,,https://store.steampowered.com/app/301910/Saints_Row_Gat_out_of_Hell/,e7780b72-afb0-4f19-9863-768cd4e0506a.jpg,2015,301910
239,1,Resident Evil,,https://store.steampowered.com/app/304240/Resident_Evil/,971e383b-cbaf-40ea-ab20-83e18dde2a8d.jpg,2015,304240
240,1,The Walking Dead: Michonne - A Telltale Miniseries,,https://store.steampowered.com/app/429570/The_Walking_Dead_Michonne__A_Telltale_Miniseries/,d49bf9ff-52e5-4118-94ee-928d8278461f.jpg,2016,429570
241,1,The Walking Dead: A New Frontier,,https://store.steampowered.com/app/536220/The_Walking_Dead_A_New_Frontier/,21a2debd-1cbf-4c0c-bad3-938b0ced547f.jpg,2016,536220
242,1,The Walking Dead: The Final Season,,https://store.steampowered.com/app/866800/The_Walking_Dead_The_Final_Season/,ee44de97-9b63-4a04-810f-9d1462fb5bad.jpg,2018,866800
243,1,Resident Evil 2,,https://store.steampowered.com/app/883710/Resident_Evil_2/,299e180e-3a68-4e66-9ba4-e8b6b78d822b.jpg,2019,883710
246,1,Assassin's Creed® Revelations,,https://store.steampowered.com/app/201870/Assassins_Creed_Revelations/,3a23c911-99e4-4b29-9c37-602ec70d6319.jpg,2011,201870
247,1,Quake Live,,https://store.steampowered.com/app/282440/Quake_Live/,9adb61b4-ed8d-4fdc-b552-dcd0df703918.jpg,2010,282440
248,1,Besiege,,https://store.steampowered.com/app/346010/Besiege/,f3bdfc60-3eab-4446-84cb-ed27bddac6a0.jpg,2020,346010
250,1,DOOM Eternal,,https://store.steampowered.com/app/782330/DOOM_Eternal/,d36d61fd-c60c-469c-a4d2-2fec5391af06.jpg,2020,782330
252,1,Red Dead Redemption 2,,https://store.steampowered.com/app/1174180/Red_Dead_Redemption_2/,58963e9b-79d3-4b74-bcaf-188ed1b27d4e.jpg,2019,1174180
253,1,Monument Valley: Panoramic Edition,,https://store.steampowered.com/app/1927720/Monument_Valley_Panoramic_Edition/,6b66ee87-c0e4-4d12-99d4-9464ff6bef9a.jpg,2022,1927720
254,1,Pathologic 2,,https://store.steampowered.com/app/505230/Pathologic_2/,0615dd6d-8ab1-4956-ba69-a94a428206e1.jpg,2019,505230
256,1,Planet of Lana,,https://store.steampowered.com/app/1608230/Planet_of_Lana/,66f47dc7-c7ed-4c68-834d-7757b5369e8d.jpg,2023,1608230
257,1,The Planet Crafter,,https://store.steampowered.com/app/1284190/The_Planet_Crafter/,9f38662c-fb41-4803-b0c8-2963d4c68af3.jpg,2024,1284190
258,1,Railbound,,https://store.steampowered.com/app/1967510/Railbound/,24287f93-83f0-41bf-a842-0656fcb16c6b.jpg,2022,1967510
259,1,Harold Halibut,,https://store.steampowered.com/app/924750/Harold_Halibut/,c16925fc-8271-420e-a775-159055049709.jpg,2024,924750
260,1,Sid Meier's Pirates!,,https://store.steampowered.com/app/3920/Sid_Meiers_Pirates/,89069444-500c-4c84-bac0-f0c779a92a77.jpg,2005,3920
261,1,Drakensang,,https://store.steampowered.com/app/12640/Drakensang/,27b50bc9-8e38-4806-9fd3-82ef824a2990.jpg,2009,12640
262,1,Tom Clancy's Splinter Cell Conviction™,,https://store.steampowered.com/app/33220/Tom_Clancys_Splinter_Cell_Conviction/,de64a4f8-4304-4b11-8f74-7f5292820d55.jpg,2010,33220
263,1,Fable - The Lost Chapters,,https://store.steampowered.com/app/204030/Fable__The_Lost_Chapters/,1ac59aac-84f6-4532-bef4-847abacf69d1.jpg,2011,204030
264,1,Botanicula,,https://store.steampowered.com/app/207690/Botanicula/,3091af8f-c6b5-4aee-b62b-509bf4858857.jpg,2012,207690
265,1,Batman™: Arkham Origins,,https://store.steampowered.com/app/209000/Batman_Arkham_Origins/,edc8c6ac-2260-4ea9-908c-172fd6f73989.jpg,2013,209000
266,1,Call of Duty®: Advanced Warfare,,https://store.steampowered.com/app/209650/Call_of_Duty_Advanced_Warfare__Gold_Edition/,1ab29c21-e7c9-4fc6-bf95-c05f213324be.jpg,2014,209650
267,1,South Park™: The Stick of Truth™,,https://store.steampowered.com/app/213670/South_Park_The_Stick_of_Truth/,f543567e-eeff-47d8-b4f2-33d467c552c1.jpg,2014,213670
268,1,Just Cause™ 3,,https://store.steampowered.com/app/225540/Just_Cause_3/,76e8cc7b-54ba-4310-8e9d-4dbcebb72988.jpg,2015,225540
269,1,Mad Max,,https://store.steampowered.com/app/234140/Mad_Max/,f7a03b1a-164e-4852-b092-8c121b1bcbd5.jpg,2015,234140
270,1,DARK SOULS™ II,,https://store.steampowered.com/app/236430/DARK_SOULS_II/,4314c0c9-bb0b-4201-861d-7908a87e04f1.jpg,2014,236430
271,1,Assassin’s Creed® IV Black Flag™,,https://store.steampowered.com/app/242050/Assassins_Creed_IV_Black_Flag/,7e8c6f69-7ad5-49db-8e2e-11e1c0acf06b.jpg,2013,242050
272,1,Watch_Dogs™,,https://store.steampowered.com/app/243470/Watch_Dogs/,a6f5ad7c-2e23-42b8-a61a-ebaa7a2228b7.jpg,2014,243470
273,1,Homeworld Remastered Collection,,https://store.steampowered.com/app/244160/Homeworld_Remastered_Collection/,66ec482a-233b-43a4-954f-409ca85a5a2a.jpg,2015,244160
274,1,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,,https://store.steampowered.com/app/260230/Valiant_Hearts_The_Great_War__Soldats_Inconnus__Mmoires_de_la_Grande_Guerre/,8ef75296-2b28-45a5-9079-ce8194a97be0.jpg,2014,260230
275,1,Lichdom: Battlemage,,https://store.steampowered.com/app/261760/Lichdom_Battlemage/,447bb703-cbdc-4db9-b4c7-e53b7b1bbe8e.jpg,2014,261760
276,1,Grand Theft Auto V,,https://store.steampowered.com/app/271590/Grand_Theft_Auto_V/,627b844e-a263-445d-b82f-0b3804ea89a1.jpg,2015,271590
277,1,Descent: FreeSpace – The Great War,,https://store.steampowered.com/app/273600/Descent_FreeSpace__The_Great_War/,a71c1e1f-7731-49d1-8c36-5fcb512a88c1.jpg,1998,273600
278,1,SUNLESS SEA,,https://store.steampowered.com/app/304650/SUNLESS_SEA/,515a8fac-f424-46a7-8aa6-cf23a4ba2aae.jpg,2015,304650
279,1,The Elder Scrolls® Online,,https://store.steampowered.com/app/306130/The_Elder_Scrolls_Online/,f1d4ad2a-230e-4b1a-b93d-98597baf89d7.jpg,2014,306130
280,1,Mortal Kombat X,,https://store.steampowered.com/app/307780/Mortal_Kombat_X/,d3cd7a0e-0c4e-4d5c-b78c-82d406be2da6.jpg,2015,307780
281,1,DARK SOULS™ III,,https://store.steampowered.com/app/374320/DARK_SOULS_III/,80b67232-4c04-4af1-ad61-5a13ddff142f.jpg,2016,374320
282,1,ABZU,,https://store.steampowered.com/app/384190/ABZU/,ea43b2cb-7ca5-4551-9712-1cfc5b79aa5b.jpg,2016,384190
283,1,Day of the Tentacle Remastered,,https://store.steampowered.com/app/388210/Day_of_the_Tentacle_Remastered/,f21f9b6c-49d8-4817-9887-46a28030937f.jpg,2016,388210
284,1,Tricky Towers,,https://store.steampowered.com/app/437920/Tricky_Towers/,3daf5140-0a35-46dd-9458-3d0821630951.jpg,2016,437920
285,1,Watch_Dogs® 2,,https://store.steampowered.com/app/447040/Watch_Dogs_2/,cf5247a5-4be6-4873-921d-5861b56bb0a5.jpg,2016,447040
286,1,Hand of Fate 2,,https://store.steampowered.com/app/456670/Hand_of_Fate_2/,1e74df4f-7a17-434e-8e51-ed6944dc3f05.jpg,2017,456670
287,1,Bayonetta,,https://store.steampowered.com/app/460790/Bayonetta/,3f103f3b-548e-4341-b73e-c60504085fd2.jpg,2010,460790
289,1,UBOAT,,https://store.steampowered.com/app/494840/UBOAT/,e7fc522c-8a96-493e-9034-ce950038c84e.jpg,2019,494840
290,1,ECHO,,https://store.steampowered.com/app/551770/ECHO/,2ed3ae73-3dfd-4d32-ae7f-ed76eceacc0b.jpg,2017,551770
291,1,Batman - The Telltale Series,,https://store.steampowered.com/app/498240/Batman__The_Telltale_Series/,88f85999-6943-4acf-8f32-103e7875663d.jpg,2016,498240
292,1,Life is Strange 2,,https://store.steampowered.com/app/532210/Life_is_Strange_2/,40fbf601-ca0e-4ee9-9a16-1dc557657c26.jpg,2018,532210
293,1,Two Point Hospital,,https://store.steampowered.com/app/535930/Two_Point_Hospital/,71f43020-dadb-47db-a097-e4c7a30c933f.jpg,2018,535930
294,1,Half-Life: Alyx,,https://store.steampowered.com/app/546560/HalfLife_Alyx/,b502e072-1b86-442c-8fc3-9db102b664fa.jpg,2020,546560
295,1,Life is Strange: Before the Storm,,https://store.steampowered.com/app/554620/Life_is_Strange_Before_the_Storm/,0b5bdc33-00c0-42a6-80b3-12750318622c.jpg,2017,554620
296,1,Assassin's Creed® Origins,,https://store.steampowered.com/app/582160/Assassins_Creed_Origins/,c6603d07-6872-45cc-b944-ebaf7c8847ac.jpg,2017,582160
297,1,Counter-Strike: Source,,https://store.steampowered.com/app/240/CounterStrike_Source/,9fa9ae5e-5845-407c-9012-875b58268e59.jpg,2004,240
298,1,Getting Over It with Bennett Foddy,,https://store.steampowered.com/app/240720/Getting_Over_It_with_Bennett_Foddy/,4d13e725-3681-4051-a737-f059a02effd1.jpg,2017,240720
299,1,Torchlight II,,https://store.steampowered.com/app/200710/Torchlight_II/,83cfdf10-e90d-4e5c-afc5-9727782506b2.jpg,2012,200710
300,1,Monster Hunter: World,,https://store.steampowered.com/app/582010/Monster_Hunter_World/,1d6aef3e-c4bb-460a-a96c-b5853e19a43c.jpg,2018,582010
301,1,Team Fortress 2,,https://store.steampowered.com/app/440/Team_Fortress_2/,1535d1cb-6ce9-4bb8-9587-90d91565d02a.jpg,2007,440
302,1,Cuphead,,https://store.steampowered.com/app/268910/Cuphead/,34c12349-d462-44b4-a756-17fcfc3a559b.jpg,2017,268910
303,1,No Man's Sky,,https://store.steampowered.com/app/275850/No_Mans_Sky/,3653f256-b754-4052-8862-607865de222c.jpg,2016,275850
304,1,Counter-Strike: Global Offensive,,https://en.wikipedia.org/wiki/Counter-Strike:_Global_Offensive,844cf086-f924-4567-931b-e97db8992e03.jpg,2012,
305,1,Balancelot,,https://store.steampowered.com/app/1035850/Balancelot/,69461ea0-e11a-42b8-a082-c15f967c2f6b.jpg,2019,1035850
306,1,Grim Dawn,,https://store.steampowered.com/app/219990/Grim_Dawn/,d8c8eea5-d636-46b1-96ef-2fd13d3b4648.jpg,2016,219990
307,1,CHRONO TRIGGER®,,https://store.steampowered.com/app/613830/CHRONO_TRIGGER/,852798ea-f228-4a09-88e3-55e41f8f56e0.jpg,2018,613830
308,1,Enter the Gungeon,,https://store.steampowered.com/app/311690/Enter_the_Gungeon/,5f8563a1-7fec-4116-b35f-343c2b04ec16.jpg,2016,311690
309,1,Salt and Sanctuary,,https://store.steampowered.com/app/283640/Salt_and_Sanctuary/,d54d7edf-53b4-4dd6-ae41-c20e4457a170.jpg,2016,283640
310,1,You Have to Win the Game,,https://store.steampowered.com/app/286100/You_Have_to_Win_the_Game/,9e864d11-7ca6-4366-8ca7-b6b6f97d6564.jpg,2012,286100
311,1,Castle Crashers®,,https://store.steampowered.com/app/204360/Castle_Crashers/,65dd1eb9-0977-4fc5-b839-7be40f2a8963.jpg,2012,204360
312,1,A Dance of Fire and Ice,,https://store.steampowered.com/app/977950/A_Dance_of_Fire_and_Ice/,092a8d7a-248c-4704-a526-dce8270c184f.jpg,2019,977950
313,1,Octodad: Dadliest Catch,,https://store.steampowered.com/app/224480/Octodad_Dadliest_Catch/,a021dbb9-7ee5-4942-a414-5fba88d56f5b.jpg,2014,224480
314,1,Stick Fight: The Game,,https://store.steampowered.com/app/674940/Stick_Fight_The_Game/,5177f015-3ffe-442a-9d49-7cf2ea3ed12b.jpg,2017,674940
315,1,Mini Metro,,https://store.steampowered.com/app/287980/Mini_Metro/,ab4188e1-e11a-4e4b-b589-d88947f82a50.jpg,2015,287980
316,1,Titan Souls,,https://store.steampowered.com/app/297130/Titan_Souls/,3133852b-a0c9-48f8-bc4f-32ad69d40645.jpg,2015,297130
319,1,Ultimate Chicken Horse,,https://store.steampowered.com/app/386940/Ultimate_Chicken_Horse/,9355cf79-c274-47e8-81fc-486ee9898f5d.jpg,2016,386940
320,1,Half-Life 2: Deathmatch,,https://store.steampowered.com/app/320/HalfLife_2_Deathmatch/,52622ba6-3e52-48f5-af6d-bafbcb393a47.jpg,2004,320
321,1,What Remains of Edith Finch,,https://store.steampowered.com/app/501300/What_Remains_of_Edith_Finch/,562d6319-7a94-49bf-94fe-810446b583d3.jpg,2017,501300
322,1,Company of Heroes,,https://store.steampowered.com/app/228200/Company_of_Heroes/,0edab3d5-d04d-479a-a775-276360ed8dc2.jpg,2006,228200
323,1,Mass Effect 2 (2010),,https://store.steampowered.com/app/24980/Mass_Effect_2_2010_Edition/,a0853055-a7b6-4154-a41a-c8fcb96b7b4f.jpg,2010,24980
324,1,Age of Mythology: Extended Edition,,https://store.steampowered.com/app/266840/Age_of_Mythology_Extended_Edition/,143f4c9b-b166-4c03-ac26-280e53e1f96d.jpg,2014,266840
325,1,BATTLETECH,,https://store.steampowered.com/app/637090/BATTLETECH/,4ef6bc69-2d9a-49aa-81f8-de72fda7cbea.jpg,2018,637090
327,1,Day of Defeat: Source,,https://store.steampowered.com/app/300/Day_of_Defeat_Source/,70ffdc49-0eaa-47af-8d24-1395012f9624.jpg,2005,300
328,1,Distance,,https://store.steampowered.com/app/233610/Distance/,f99d9540-ca92-42ef-8e2f-1c45e658d07b.jpg,2018,233610
329,1,God's Trigger,,https://store.steampowered.com/app/488730/Gods_Trigger/,30b2600a-891d-42f5-b49a-41c4a4177b43.jpg,2019,488730
330,1,Half-Life 2: Lost Coast,,https://store.steampowered.com/app/340/HalfLife_2_Lost_Coast/,9542b484-f02c-41de-813b-25f85965cb9a.jpg,2005,340
332,1,The End Is Nigh,,https://store.steampowered.com/app/583470/The_End_Is_Nigh/,dd4f3852-2986-496c-9686-e4a287b7623f.jpg,2017,583470
333,1,Devil May Cry 5,,https://store.steampowered.com/app/601150/Devil_May_Cry_5/,08f3f5a6-3e3e-40c9-baa7-704c43055d01.jpg,2019,601150
334,1,The Evil Within 2,,https://store.steampowered.com/app/601430/The_Evil_Within_2/,bb9685aa-44d0-424b-9e1b-91ae11edf61d.jpg,2017,601430
335,1,Jurassic World Evolution,,https://store.steampowered.com/app/648350/Jurassic_World_Evolution/,98fbada4-0c13-4a6b-9a10-9a24ec30d810.jpg,2018,648350
336,1,Shadow of the Tomb Raider: Definitive Edition,,https://store.steampowered.com/app/750920/Shadow_of_the_Tomb_Raider_Definitive_Edition/,daddb5f1-ce5d-47c8-84ad-52416982060b.jpg,2018,750920
337,1,Truberbrook / Trüberbrook,,https://store.steampowered.com/app/757300/Truberbrook__Trberbrook/,6763bcdd-4ab6-452c-9235-484802ce383c.jpg,2019,757300
338,1,Assassin's Creed® Odyssey,,https://store.steampowered.com/app/812140/Assassins_Creed_Odyssey/,633c637e-338f-4674-a894-cf2b499bb673.jpg,2018,812140
341,1,Little Nightmares II,,https://store.steampowered.com/app/860510/Little_Nightmares_II/,1acaf47f-4900-4547-bdfc-fb8279b882b7.jpg,2021,860510
344,1,Assassin's Creed® III Remastered,,https://store.steampowered.com/app/911400/Assassins_Creed_III_Remastered/,9148ca50-ba7a-4f63-ba81-05be02fc8bd0.jpg,2019,911400
347,1,Ori and the Will of the Wisps,,https://store.steampowered.com/app/1057090/Ori_and_the_Will_of_the_Wisps/,81c17f11-9412-4783-bc22-7134e6e1938e.jpg,2020,1057090
350,1,Horizon Zero Dawn™ Complete Edition,,https://store.steampowered.com/app/1151640/Horizon_Zero_Dawn_Complete_Edition/,aa058302-3411-4555-a0cd-d05f7e3cc92f.jpg,2020,1151640
352,1,A Way Out,,https://store.steampowered.com/app/1222700/A_Way_Out/,b58d8bd7-29d6-494a-b529-a1dc10716091.jpg,2018,1222700
353,1,ELDEN RING,,https://store.steampowered.com/app/1245620/ELDEN_RING/,ff25be08-c01b-4017-9f65-652bc54fa651.jpg,2022,1245620
354,1,Mass Effect™ Legendary Edition,,https://store.steampowered.com/app/1328670/Mass_Effect_Legendary_Edition/,7f11dbef-f38b-473f-94c8-e661d043b6d9.jpg,2021,1328670
