id,meta_id,cat_id
7195,581,255
7196,581,248
7197,582,210
7198,582,248
7199,582,207
7200,582,206
7201,582,251
7202,582,213
7203,582,259
7204,582,238
7205,582,235
7206,582,203
7207,582,254
7208,583,203
7209,583,248
7210,583,223
7211,583,202
7212,583,230
7213,583,255
7214,583,259
7215,583,241
7216,583,217
7217,583,260
7218,583,210
7219,583,239
7220,583,233
7221,584,210
7222,584,203
7223,584,248
7224,584,207
7225,584,251
7226,584,213
7227,584,259
7228,584,202
7229,584,238
7230,584,217
7231,584,261
7232,585,249
7233,585,206
7234,585,252
7235,585,258
7236,585,232
7237,585,213
7238,585,238
7239,585,209
7240,585,255
7241,585,229
7242,586,202
7243,586,248
7244,586,252
7245,586,223
7246,586,208
7247,586,240
7248,586,259
7249,586,226
7250,586,255
7251,587,213
7252,587,210
7253,587,248
7254,587,251
7255,587,255
7256,587,239
7257,587,259
7258,587,202
7259,587,231
7260,587,225
7261,588,210
7262,588,202
7263,588,248
7264,588,251
7265,588,259
7266,588,214
7267,588,215
7268,588,217
7269,588,228
7270,588,225
7271,588,230
7272,588,240
7273,588,241
7274,588,254
7275,589,248
7276,589,210
7277,589,259
7278,589,234
7279,589,235
7280,589,260
7281,589,241
7282,589,202
7283,589,240
7284,589,255
7285,590,209
7286,590,252
7287,590,258
7288,590,230
7289,590,228
7290,590,217
7291,590,238
7292,590,214
7293,590,255
7294,590,249
7295,590,244
7296,591,210
7297,591,202
7298,591,248
7299,591,251
7300,591,213
7301,591,215
7302,591,225
7303,591,259
7304,591,238
7305,591,261
7306,591,231
7307,592,217
7308,592,208
7309,592,230
7310,592,202
7311,592,248
7312,592,238
7313,592,227
7314,592,223
7315,592,252
7316,592,226
7317,592,261
7318,592,258
7319,593,217
7320,593,228
7321,593,249
7322,593,259
7323,593,252
7324,593,208
7325,593,238
7326,593,202
7327,593,214
7328,593,261
7329,593,244
7330,594,217
7331,594,208
7332,594,226
7333,594,252
7334,594,259
7335,594,248
7336,594,238
7337,594,202
7338,594,223
7339,594,261
7340,594,227
7341,595,213
7342,595,210
7343,595,207
7344,595,259
7345,595,248
7346,595,203
7347,595,238
7348,595,204
7349,595,260
7350,595,223
7351,595,217
7352,595,261
7353,596,214
7354,596,209
7355,596,255
7356,596,259
7357,596,225
7358,596,239
7359,596,230
7360,596,232
7361,596,248
7362,596,217
7363,596,252
7364,597,217
7365,597,228
7366,597,248
7367,597,252
7368,597,259
7369,597,238
7370,597,214
7371,597,208
7372,597,244
7373,597,255
7374,598,210
7375,598,248
7376,598,255
7377,598,259
7378,598,234
7379,598,235
7380,598,241
7381,598,202
7382,598,260
7383,598,240
7384,599,210
7385,599,248
7386,599,255
7387,599,259
7388,599,234
7389,599,235
7390,599,260
7391,599,202
7392,599,241
7393,599,240
7394,600,209
7395,600,202
7396,600,252
7397,600,259
7398,600,249
7399,600,239
7400,600,223
7401,600,241
7402,600,255
7403,601,208
7404,601,206
7405,601,254
7406,601,249
7407,601,233
7408,601,260
7409,601,259
7410,601,242
7411,601,240
7412,602,217
7413,602,208
7414,602,202
7415,602,252
7416,602,249
7417,602,259
7418,602,229
7419,602,206
7420,602,238
7421,602,215
7422,602,223
7423,602,255
7424,602,233
7425,603,209
7426,603,225
7427,603,202
7428,603,248
7429,603,252
7430,603,259
7431,603,214
7432,603,238
7433,603,226
7434,603,255
7435,604,217
7436,604,208
7437,604,226
7438,604,202
7439,604,248
7440,604,252
7441,604,255
7442,604,238
7443,604,223
7444,604,257
7445,605,210
7446,605,202
7447,605,249
7448,605,259
7449,605,252
7450,605,226
7451,605,223
7452,605,217
7453,605,255
7454,605,239
7455,606,210
7456,606,202
7457,606,249
7458,606,252
7459,606,259
7460,606,226
7461,606,242
7462,606,255
7463,606,239
7464,607,210
7465,607,202
7466,607,249
7467,607,259
7468,607,252
7469,607,255
7470,607,226
7471,607,242
7472,607,239
7473,608,217
7474,608,208
7475,608,226
7476,608,202
7477,608,248
7478,608,252
7479,608,238
7480,608,230
7481,608,223
7482,608,227
7483,608,261
7484,608,257
7485,609,223
7486,609,217
7487,609,226
7488,609,202
7489,609,248
7490,609,257
7491,609,255
7492,609,252
7493,609,208
7494,609,238
7495,610,217
7496,610,208
7497,610,226
7498,610,230
7499,610,202
7500,610,252
7501,610,248
7502,610,223
7503,610,238
7504,610,227
7505,610,261
7506,610,257
7507,611,214
7508,611,228
7509,611,248
7510,611,259
7511,611,252
7512,611,238
7513,611,217
7514,611,210
7515,611,244
7516,611,255
7517,612,217
7518,612,208
7519,612,226
7520,612,202
7521,612,248
7522,612,252
7523,612,223
7524,612,230
7525,612,238
7526,612,227
7527,612,261
7528,612,257
7529,613,217
7530,613,208
7531,613,226
7532,613,202
7533,613,248
7534,613,252
7535,613,223
7536,613,238
7537,613,227
7538,613,261
7539,613,230
7540,613,257
7541,614,223
7542,614,217
7543,614,208
7544,614,226
7545,614,202
7546,614,252
7547,614,257
7548,614,248
7549,614,238
7550,614,255
7551,615,257
7552,615,252
7553,615,248
7554,615,202
7555,615,226
7556,615,208
7557,615,217
7558,615,223
7559,615,238
7560,615,255
7561,616,217
7562,616,226
7563,616,208
7564,616,202
7565,616,248
7566,616,252
7567,616,257
7568,616,238
7569,616,223
7570,616,255
7571,617,217
7572,617,226
7573,617,208
7574,617,202
7575,617,230
7576,617,248
7577,617,252
7578,617,238
7579,617,223
7580,617,227
7581,617,261
7582,617,257
7583,618,217
7584,618,208
7585,618,226
7586,618,202
7587,618,248
7588,618,257
7589,618,252
7590,618,223
7591,618,238
7592,618,255
7593,619,214
7594,619,252
7595,619,248
7596,619,238
7597,619,259
7598,619,202
7599,619,226
7600,619,208
7601,619,217
7602,619,255
7603,620,214
7604,620,208
7605,620,248
7606,620,252
7607,620,238
7608,620,259
7609,620,255
7610,620,202
7611,620,226
7612,620,217
7613,621,214
7614,621,208
7615,621,248
7616,621,252
7617,621,259
7618,621,238
7619,621,202
7620,621,226
7621,621,217
7622,621,255
7623,622,213
7624,622,251
7625,622,259
7626,622,235
7627,622,207
7628,622,210
7629,622,240
7630,622,254
7631,622,245
7632,622,248
7633,623,213
7634,623,210
7635,623,248
7636,623,260
7637,623,257
7638,623,232
7639,623,230
7640,623,240
7641,623,245
7642,623,261
7643,624,214
7644,624,209
7645,624,248
7646,624,252
7647,624,255
7648,624,259
7649,624,202
7650,624,226
7651,624,239
7652,625,213
7653,625,217
7654,625,214
7655,625,228
7656,625,207
7657,625,235
7658,625,230
7659,625,259
7660,625,238
7661,625,251
7662,625,248
7663,625,210
7664,625,255
7665,626,210
7666,626,248
7667,626,259
7668,626,255
7669,626,202
7670,626,235
7671,626,241
7672,626,234
7673,626,260
7674,626,240
7675,627,208
7676,627,248
7677,627,251
7678,627,240
7679,627,258
7680,627,232
7681,627,207
7682,627,217
7683,627,243
7684,627,254
7685,627,245
7686,628,248
7687,628,252
7688,628,238
7689,628,202
7690,628,226
7691,628,217
7692,628,223
7693,628,208
7694,628,259
7695,628,255
7696,629,217
7697,629,208
7698,629,249
7699,629,252
7700,629,257
7701,629,232
7702,629,241
7703,629,223
7704,629,238
7705,629,230
7706,629,255
7707,629,228
7708,629,206
7709,630,223
7710,630,210
7711,630,248
7712,630,202
7713,630,226
7714,630,259
7715,630,255
7716,630,252
7717,630,240
7718,631,252
7719,631,248
7720,631,238
7721,631,230
7722,631,217
7723,631,223
7724,631,208
7725,631,202
7726,631,226
7727,631,227
7728,631,261
7729,631,257
7730,632,249
7731,632,252
7732,632,259
7733,632,233
7734,632,206
7735,632,210
7736,632,222
7737,632,261
7738,632,239
7739,633,223
7740,633,217
7741,633,248
7742,633,252
7743,633,238
7744,633,257
7745,633,202
7746,633,226
7747,633,208
7748,633,255
7749,634,217
7750,634,223
7751,634,248
7752,634,252
7753,634,238
7754,634,255
7755,634,257
7756,634,202
7757,634,226
7758,634,209
7759,635,214
7760,635,210
7761,635,248
7762,635,252
7763,635,238
7764,635,255
7765,635,228
7766,635,259
7767,635,217
7768,635,244
7769,636,217
7770,636,223
7771,636,252
7772,636,238
7773,636,257
7774,636,202
7775,636,226
7776,636,209
7777,636,255
7778,636,248
7779,637,214
7780,637,217
7781,637,252
7782,637,238
7783,637,255
7784,637,202
7785,637,226
7786,637,209
7787,637,259
7788,637,248
7789,638,223
7790,638,208
7791,638,248
7792,638,252
7793,638,238
7794,638,255
7795,638,257
7796,638,202
7797,638,226
7798,639,223
7799,639,217
7800,639,208
7801,639,248
7802,639,252
7803,639,238
7804,639,259
7805,639,202
7806,639,226
7807,639,255
7808,640,217
7809,640,223
7810,640,208
7811,640,248
7812,640,252
7813,640,238
7814,640,259
7815,640,202
7816,640,226
7817,640,255
7818,641,214
7819,641,217
7820,641,210
7821,641,248
7822,641,252
7823,641,238
7824,641,202
7825,641,226
7826,641,259
7827,641,255
7828,642,217
7829,642,223
7830,642,248
7831,642,252
7832,642,238
7833,642,257
7834,642,202
7835,642,226
7836,642,209
7837,642,255
7838,643,217
7839,643,223
7840,643,209
7841,643,248
7842,643,252
7843,643,238
7844,643,257
7845,643,202
7846,643,226
7847,643,255
7848,644,217
7849,644,223
7850,644,248
7851,644,252
7852,644,238
7853,644,259
7854,644,202
7855,644,226
7856,644,208
7857,644,255
7858,645,217
7859,645,223
7860,645,248
7861,645,252
7862,645,238
7863,645,255
7864,645,257
7865,645,202
7866,645,226
7867,645,209
7868,646,223
7869,646,217
7870,646,248
7871,646,252
7872,646,238
7873,646,255
7874,646,257
7875,646,202
7876,646,226
7877,646,209
7878,647,217
7879,647,223
7880,647,209
7881,647,248
7882,647,252
7883,647,238
7884,647,259
7885,647,202
7886,647,226
7887,647,255
7888,648,223
7889,648,209
7890,648,248
7891,648,252
7892,648,259
7893,648,202
7894,648,226
7895,648,240
7896,648,255
7897,649,217
7898,649,214
7899,649,248
7900,649,252
7901,649,238
7902,649,202
7903,649,208
7904,649,255
7905,649,226
7906,649,258
7907,650,217
7908,650,223
7909,650,252
7910,650,238
7911,650,230
7912,650,226
7913,650,227
7914,650,261
7915,650,208
7916,650,248
7917,650,202
7918,650,257
7919,651,217
7920,651,223
7921,651,208
7922,651,248
7923,651,252
7924,651,238
7925,651,257
7926,651,202
7927,651,230
7928,651,226
7929,651,261
7930,651,227
7931,652,249
7932,652,254
7933,652,258
7934,652,202
7935,652,226
7936,652,208
7937,652,214
7938,652,240
7939,652,252
7940,653,217
7941,653,223
7942,653,248
7943,653,252
7944,653,238
7945,653,202
7946,653,230
7947,653,226
7948,653,261
7949,653,208
7950,653,227
7951,653,257
7952,654,217
7953,654,208
7954,654,252
7955,654,238
7956,654,202
7957,654,226
7958,654,223
7959,654,261
7960,654,257
7961,654,249
7962,655,213
7963,655,209
7964,655,249
7965,655,252
7966,655,259
7967,655,230
7968,655,240
7969,655,232
7970,655,217
7971,655,224
7972,655,261
7973,656,217
7974,656,214
7975,656,209
7976,656,249
7977,656,252
7978,656,238
7979,656,258
7980,656,244
7981,656,228
7982,656,255
7983,657,217
7984,657,214
7985,657,252
7986,657,238
7987,657,244
7988,657,228
7989,657,255
7990,657,213
7991,657,210
7992,657,248
7993,657,259
7994,658,217
7995,658,223
7996,658,208
7997,658,248
7998,658,252
7999,658,238
8000,658,259
8001,658,202
8002,658,226
8003,658,255
8004,659,248
8005,659,209
8006,659,252
8007,659,238
8008,659,202
8009,659,226
8010,659,214
8011,659,257
8012,659,255
8013,660,217
8014,660,252
8015,660,238
8016,660,255
8017,660,259
8018,660,244
8019,660,213
8020,660,214
8021,660,210
8022,660,248
8023,660,228
8024,661,217
8025,661,252
8026,661,238
8027,661,255
8028,661,259
8029,661,244
8030,661,228
8031,661,214
8032,661,210
8033,661,248
8034,661,213
8035,662,217
8036,662,252
8037,662,238
8038,662,202
8039,662,230
8040,662,226
8041,662,261
8042,662,223
8043,662,209
8044,662,227
8045,662,258
8046,662,248
8047,663,217
8048,663,215
8049,663,216
8050,663,209
8051,663,249
8052,663,252
8053,663,238
8054,663,259
8055,663,244
8056,663,228
8057,663,255
8058,664,217
8059,664,215
8060,664,216
8061,664,209
8062,664,249
8063,664,252
8064,664,238
8065,664,258
8066,664,244
8067,664,228
8068,664,255
8069,665,215
8070,665,217
8071,665,210
8072,665,248
8073,665,252
8074,665,255
8075,665,259
8076,665,238
8077,665,202
8078,665,225
8079,665,231
8080,666,217
8081,666,248
8082,666,252
8083,666,238
8084,666,230
8085,666,202
8086,666,223
8087,666,208
8088,666,226
8089,666,227
8090,666,257
8091,666,261
8092,667,217
8093,667,209
8094,667,248
8095,667,252
8096,667,238
8097,667,255
8098,667,257
8099,667,202
8100,667,226
8101,667,223
8102,668,217
8103,668,208
8104,668,248
8105,668,255
8106,668,238
8107,668,202
8108,668,226
8109,668,252
8110,668,257
8111,668,214
8112,669,242
8113,669,210
8114,669,248
8115,669,252
8116,669,255
8117,669,240
8118,669,259
8119,669,202
8120,669,226
8121,670,217
8122,670,210
8123,670,252
8124,670,255
8125,670,248
8126,670,259
8127,670,238
8128,670,244
8129,670,228
8130,670,213
8131,670,214
8132,671,214
8133,671,209
8134,671,252
8135,671,249
8136,671,255
8137,671,238
8138,671,259
8139,671,217
8140,671,228
8141,671,244
8142,671,230
8143,672,223
8144,672,208
8145,672,248
8146,672,252
8147,672,240
8148,672,259
8149,672,202
8150,672,226
8151,672,255
8152,673,217
8153,673,252
8154,673,248
8155,673,255
8156,673,238
8157,673,259
8158,673,244
8159,673,228
8160,673,213
8161,673,214
8162,673,210
8163,674,217
8164,674,255
8165,674,252
8166,674,248
8167,674,259
8168,674,238
8169,674,244
8170,674,214
8171,674,210
8172,674,228
8173,675,223
8174,675,252
8175,675,255
8176,675,248
8177,675,257
8178,675,238
8179,675,202
8180,675,217
8181,675,226
8182,675,210
8183,675,214
8184,676,249
8185,676,252
8186,676,255
8187,676,238
8188,676,210
8189,676,217
8190,676,259
8191,676,230
8192,676,233
8193,676,228
8194,676,229
8195,676,206
8196,677,210
8197,677,214
8198,677,255
8199,677,252
8200,677,249
8201,677,259
8202,677,202
8203,677,239
8204,677,217
8205,677,226
8206,678,217
8207,678,214
8208,678,209
8209,678,248
8210,678,252
8211,678,255
8212,678,238
8213,678,257
8214,678,202
8215,678,226
8216,679,202
8217,679,238
8218,679,217
8219,679,226
8220,679,252
8221,679,255
8222,679,209
8223,679,213
8224,679,257
8225,679,248
8226,680,202
8227,680,226
8228,680,238
8229,680,252
8230,680,255
8231,680,209
8232,680,217
8233,680,213
8234,680,257
8235,680,248
8236,681,217
8237,681,252
8238,681,255
8239,681,202
8240,681,223
8241,681,208
8242,681,257
8243,681,238
8244,681,226
8245,681,248
8246,682,217
8247,682,208
8248,682,252
8249,682,238
8250,682,202
8251,682,226
8252,682,261
8253,682,257
8254,682,249
8255,682,223
8256,683,217
8257,683,252
8258,683,255
8259,683,248
8260,683,257
8261,683,238
8262,683,202
8263,683,223
8264,683,208
8265,683,226
8266,684,217
8267,684,210
8268,684,248
8269,684,252
8270,684,255
8271,684,238
8272,684,259
8273,684,244
8274,684,228
8275,684,214
8276,685,217
8277,685,209
8278,685,252
8279,685,255
8280,685,249
8281,685,238
8282,685,244
8283,685,214
8284,685,207
8285,685,228
8286,685,202
8287,685,259
8288,685,213
8289,686,217
8290,686,252
8291,686,255
8292,686,248
8293,686,259
8294,686,238
8295,686,244
8296,686,228
8297,686,213
8298,686,214
8299,686,210
8300,687,217
8301,687,255
8302,687,252
8303,687,249
8304,687,259
8305,687,228
8306,687,239
8307,687,229
8308,687,206
8309,687,230
8310,687,233
8311,687,210
8312,688,217
8313,688,252
8314,688,255
8315,688,249
8316,688,259
8317,688,239
8318,688,202
8319,688,214
8320,688,226
8321,688,210
8322,689,243
8323,689,215
8324,689,217
8325,689,247
8326,689,251
8327,689,254
8328,689,259
8329,689,239
8330,689,203
8331,689,204
8332,689,228
8333,689,206
8334,689,208
8335,690,217
8336,690,243
8337,690,208
8338,690,252
8339,690,255
8340,690,259
8341,690,239
8342,690,233
8343,690,230
8344,690,206
8345,690,229
8346,690,228
8347,690,249
8348,691,217
8349,691,216
8350,691,252
8351,691,255
8352,691,239
8353,691,259
8354,691,233
8355,691,230
8356,691,206
8357,691,229
8358,691,228
8359,691,210
8360,691,249
8361,692,223
8362,692,217
8363,692,208
8364,692,248
8365,692,251
8366,692,261
8367,692,240
8368,692,259
8369,692,202
8370,692,226
8371,693,217
8372,693,218
8373,693,208
8374,693,252
8375,693,255
8376,693,239
8377,693,259
8378,693,230
8379,693,233
8380,693,228
8381,693,229
8382,693,206
8383,693,249
8384,694,223
8385,694,252
8386,694,255
8387,694,202
8388,694,217
8389,694,208
8390,694,238
8391,694,257
8392,694,226
8393,694,248
8394,695,248
8395,695,223
8396,695,217
8397,695,252
8398,695,255
8399,695,238
8400,695,202
8401,695,208
8402,695,257
8403,695,226
8404,696,213
8405,696,209
8406,696,252
8407,696,255
8408,696,249
8409,696,202
8410,696,259
8411,696,238
8412,696,207
8413,697,217
8414,697,252
8415,697,255
8416,697,248
8417,697,209
8418,697,238
8419,697,257
8420,697,202
8421,697,223
8422,697,226
8423,698,252
8424,698,255
8425,698,249
8426,698,259
8427,698,239
8428,698,202
8429,698,226
8430,698,217
8431,698,214
8432,698,210
8433,699,217
8434,699,215
8435,699,210
8436,699,249
8437,699,252
8438,699,261
8439,699,239
8440,699,259
8441,699,244
8442,699,228
8443,700,217
8444,700,214
8445,700,208
8446,700,248
8447,700,255
8448,700,239
8449,700,259
8450,700,230
8451,700,228
8452,700,241
8453,700,244
8454,700,260
8455,701,217
8456,701,252
8457,701,255
8458,701,248
8459,701,259
8460,701,238
8461,701,244
8462,701,228
8463,701,214
8464,701,210
8465,702,217
8466,702,209
8467,702,252
8468,702,255
8469,702,248
8470,702,238
8471,702,202
8472,702,257
8473,702,226
8474,702,214
8475,703,213
8476,703,209
8477,703,252
8478,703,255
8479,703,249
8480,703,259
8481,703,238
8482,703,202
8483,703,214
8484,703,217
8485,703,244
8486,703,228
8487,703,207
8488,704,214
8489,704,209
8490,704,252
8491,704,255
8492,704,249
8493,704,259
8494,704,238
8495,704,244
8496,704,230
8497,704,228
8498,704,217
8499,705,217
8500,705,252
8501,705,255
8502,705,202
8503,705,209
8504,705,223
8505,705,248
8506,705,257
8507,705,238
8508,705,226
8509,706,217
8510,706,252
8511,706,255
8512,706,248
8513,706,259
8514,706,238
8515,706,244
8516,706,228
8517,706,214
8518,706,210
8519,706,213
8520,707,217
8521,707,252
8522,707,255
8523,707,248
8524,707,259
8525,707,238
8526,707,244
8527,707,228
8528,707,214
8529,707,210
8530,707,213
8531,708,213
8532,708,252
8533,708,255
8534,708,249
8535,708,238
8536,708,259
8537,708,202
8538,708,207
8539,708,209
8540,708,214
8541,708,217
8542,708,244
8543,708,228
8544,709,217
8545,709,209
8546,709,252
8547,709,255
8548,709,248
8549,709,238
8550,709,202
8551,709,257
8552,709,226
8553,709,214
8554,710,217
8555,710,252
8556,710,255
8557,710,248
8558,710,259
8559,710,238
8560,710,244
8561,710,228
8562,710,213
8563,710,214
8564,710,210
8565,711,213
8566,711,252
8567,711,255
8568,711,249
8569,711,259
8570,711,238
8571,711,214
8572,711,217
8573,711,210
8574,711,248
8575,711,228
8576,711,244
8577,712,217
8578,712,255
8579,712,252
8580,712,248
8581,712,259
8582,712,238
8583,712,244
8584,712,228
8585,712,214
8586,712,210
8587,713,214
8588,713,209
8589,713,252
8590,713,255
8591,713,248
8592,713,259
8593,713,238
8594,713,202
8595,713,225
8596,713,226
8597,714,217
8598,714,223
8599,714,252
8600,714,255
8601,714,209
8602,714,248
8603,714,238
8604,714,202
8605,714,257
8606,714,226
8607,715,217
8608,715,252
8609,715,255
8610,715,248
8611,715,259
8612,715,238
8613,715,244
8614,715,228
8615,715,214
8616,715,210
8617,716,213
8618,716,214
8619,716,217
8620,716,209
8621,716,249
8622,716,252
8623,716,238
8624,716,255
8625,716,202
8626,716,228
8627,716,244
8628,716,207
8629,716,259
8630,717,213
8631,717,217
8632,717,223
8633,717,210
8634,717,248
8635,717,260
8636,717,259
8637,717,238
8638,717,261
8639,717,203
8640,717,204
8641,717,207
8642,549,210
